"","date","btc_price"
"2584",2021-04-26,54021.753906
"2585",2021-04-27,55033.117188
"2586",2021-04-28,54824.703125
"2587",2021-04-29,53555.109375
"2588",2021-04-30,57750.175781
"2589",2021-05-01,57828.050781
"2590",2021-05-02,56631.078125
"2591",2021-05-03,57200.292969
"2592",2021-05-04,53333.539063
"2593",2021-05-05,57424.007813
"2594",2021-05-06,56396.515625
"2595",2021-05-07,57356.402344
"2596",2021-05-08,58803.777344
"2597",2021-05-09,58232.316406
"2598",2021-05-10,55859.796875
"2599",2021-05-11,56704.574219
"2600",2021-05-12,49150.535156
"2601",2021-05-13,49716.191406
"2602",2021-05-14,49880.535156
"2603",2021-05-15,46760.1875
"2604",2021-05-16,46456.058594
"2605",2021-05-17,43537.511719
"2606",2021-05-18,42909.402344
"2607",2021-05-19,37002.441406
"2608",2021-05-20,40782.738281
"2609",2021-05-21,37304.691406
"2610",2021-05-22,37536.632813
"2611",2021-05-23,34770.582031
"2612",2021-05-24,38705.980469
"2613",2021-05-25,38402.222656
"2614",2021-05-26,39294.199219
"2615",2021-05-27,38436.96875
"2616",2021-05-28,35697.605469
"2617",2021-05-29,34616.066406
"2618",2021-05-30,35678.128906
"2619",2021-05-31,37332.855469
"2620",2021-06-01,36684.925781
"2621",2021-06-02,37575.179688
"2622",2021-06-03,39208.765625
"2623",2021-06-04,36894.40625
"2624",2021-06-05,35551.957031
"2625",2021-06-06,35862.378906
"2626",2021-06-07,33560.707031
"2627",2021-06-08,33472.632813
"2628",2021-06-09,37345.121094
"2629",2021-06-10,36702.597656
"2630",2021-06-11,37334.398438
"2631",2021-06-12,35552.515625
"2632",2021-06-13,39097.859375
"2633",2021-06-14,40218.476563
"2634",2021-06-15,40406.269531
"2635",2021-06-16,38347.0625
"2636",2021-06-17,38053.503906
"2637",2021-06-18,35787.246094
"2638",2021-06-19,35615.871094
"2639",2021-06-20,35698.296875
"2640",2021-06-21,31676.693359
"2641",2021-06-22,32505.660156
"2642",2021-06-23,33723.027344
"2643",2021-06-24,34662.4375
"2644",2021-06-25,31637.779297
"2645",2021-06-26,32186.277344
"2646",2021-06-27,34649.644531
"2647",2021-06-28,34434.335938
"2648",2021-06-29,35867.777344
"2649",2021-06-30,35040.835938
"2650",2021-07-01,33572.117188
"2651",2021-07-02,33897.046875
"2652",2021-07-03,34668.546875
"2653",2021-07-04,35287.78125
"2654",2021-07-05,33746.003906
"2655",2021-07-06,34235.195313
"2656",2021-07-07,33855.328125
"2657",2021-07-08,32877.371094
"2658",2021-07-09,33798.011719
"2659",2021-07-10,33520.519531
"2660",2021-07-11,34240.1875
"2661",2021-07-12,33155.847656
"2662",2021-07-13,32702.025391
"2663",2021-07-14,32822.347656
"2664",2021-07-15,31780.730469
"2665",2021-07-16,31421.539063
"2666",2021-07-17,31533.068359
"2667",2021-07-18,31796.810547
"2668",2021-07-19,30817.832031
"2669",2021-07-20,29807.347656
"2670",2021-07-21,32110.693359
"2671",2021-07-22,32313.105469
"2672",2021-07-23,33581.550781
"2673",2021-07-24,34292.445313
"2674",2021-07-25,35350.1875
"2675",2021-07-26,37337.535156
"2676",2021-07-27,39406.941406
"2677",2021-07-28,39995.90625
"2678",2021-07-29,40008.421875
"2679",2021-07-30,42235.546875
"2680",2021-07-31,41626.195313
"2681",2021-08-01,39974.894531
"2682",2021-08-02,39201.945313
"2683",2021-08-03,38152.980469
"2684",2021-08-04,39747.503906
"2685",2021-08-05,40869.554688
"2686",2021-08-06,42816.5
"2687",2021-08-07,44555.800781
"2688",2021-08-08,43798.117188
"2689",2021-08-09,46365.402344
"2690",2021-08-10,45585.03125
"2691",2021-08-11,45593.636719
"2692",2021-08-12,44428.289063
"2693",2021-08-13,47793.320313
"2694",2021-08-14,47096.945313
"2695",2021-08-15,47047.003906
"2696",2021-08-16,46004.484375
"2697",2021-08-17,44695.359375
"2698",2021-08-18,44801.1875
"2699",2021-08-19,46717.578125
"2700",2021-08-20,49339.175781
"2701",2021-08-21,48905.492188
"2702",2021-08-22,49321.652344
"2703",2021-08-23,49546.148438
"2704",2021-08-24,47706.117188
"2705",2021-08-25,48960.789063
"2706",2021-08-26,46942.21875
"2707",2021-08-27,49058.667969
"2708",2021-08-28,48902.402344
"2709",2021-08-29,48829.832031
"2710",2021-08-30,47054.984375
"2711",2021-08-31,47166.6875
"2712",2021-09-01,48847.027344
"2713",2021-09-02,49327.722656
"2714",2021-09-03,50025.375
"2715",2021-09-04,49944.625
"2716",2021-09-05,51753.410156
"2717",2021-09-06,52633.535156
"2718",2021-09-07,46811.128906
"2719",2021-09-08,46091.390625
"2720",2021-09-09,46391.421875
"2721",2021-09-10,44883.910156
"2722",2021-09-11,45201.457031
"2723",2021-09-12,46063.269531
"2724",2021-09-13,44963.074219
"2725",2021-09-14,47092.492188
"2726",2021-09-15,48176.347656
"2727",2021-09-16,47783.359375
"2728",2021-09-17,47267.519531
"2729",2021-09-18,48278.363281
"2730",2021-09-19,47260.21875
"2731",2021-09-20,42843.800781
"2732",2021-09-21,40693.675781
"2733",2021-09-22,43574.507813
"2734",2021-09-23,44895.097656
"2735",2021-09-24,42839.75
"2736",2021-09-25,42716.59375
"2737",2021-09-26,43208.539063
"2738",2021-09-27,42235.730469
"2739",2021-09-28,41034.542969
"2740",2021-09-29,41564.363281
"2741",2021-09-30,43790.894531
"2742",2021-10-01,48116.941406
"2743",2021-10-02,47711.488281
"2744",2021-10-03,48199.953125
"2745",2021-10-04,49112.902344
"2746",2021-10-05,51514.8125
"2747",2021-10-06,55361.449219
"2748",2021-10-07,53805.984375
"2749",2021-10-08,53967.847656
"2750",2021-10-09,54968.222656
"2751",2021-10-10,54771.578125
"2752",2021-10-11,57484.789063
"2753",2021-10-12,56041.058594
"2754",2021-10-13,57401.097656
"2755",2021-10-14,57321.523438
"2756",2021-10-15,61593.949219
"2757",2021-10-16,60892.179688
"2758",2021-10-17,61553.617188
"2759",2021-10-18,62026.078125
"2760",2021-10-19,64261.992188
"2761",2021-10-20,65992.835938
"2762",2021-10-21,62210.171875
"2763",2021-10-22,60692.265625
"2764",2021-10-23,61393.617188
"2765",2021-10-24,60930.835938
"2766",2021-10-25,63039.824219
"2767",2021-10-26,60363.792969
"2768",2021-10-27,58482.386719
"2769",2021-10-28,60622.136719
"2770",2021-10-29,62227.964844
"2771",2021-10-30,61888.832031
"2772",2021-10-31,61318.957031
"2773",2021-11-01,61004.40625
"2774",2021-11-02,63226.402344
"2775",2021-11-03,62970.046875
"2776",2021-11-04,61452.230469
"2777",2021-11-05,61125.675781
"2778",2021-11-06,61527.480469
"2779",2021-11-07,63326.988281
"2780",2021-11-08,67566.828125
"2781",2021-11-09,66971.828125
"2782",2021-11-10,64995.230469
"2783",2021-11-11,64949.960938
"2784",2021-11-12,64155.941406
"2785",2021-11-13,64469.527344
"2786",2021-11-14,65466.839844
"2787",2021-11-15,63557.871094
"2788",2021-11-16,60161.246094
"2789",2021-11-17,60368.011719
"2790",2021-11-18,56942.136719
"2791",2021-11-19,58119.578125
"2792",2021-11-20,59697.195313
"2793",2021-11-21,58730.476563
"2794",2021-11-22,56289.289063
"2795",2021-11-23,57569.074219
"2796",2021-11-24,56280.425781
"2797",2021-11-25,57274.679688
"2798",2021-11-26,53569.765625
"2799",2021-11-27,54815.078125
"2800",2021-11-28,57248.457031
"2801",2021-11-29,57806.566406
"2802",2021-11-30,57005.425781
"2803",2021-12-01,57229.828125
"2804",2021-12-02,56477.816406
"2805",2021-12-03,53598.246094
"2806",2021-12-04,49200.703125
"2807",2021-12-05,49368.847656
"2808",2021-12-06,50582.625
"2809",2021-12-07,50700.085938
"2810",2021-12-08,50504.796875
"2811",2021-12-09,47672.121094
"2812",2021-12-10,47243.304688
"2813",2021-12-11,49362.507813
"2814",2021-12-12,50098.335938
"2815",2021-12-13,46737.480469
"2816",2021-12-14,46612.632813
"2817",2021-12-15,48896.722656
"2818",2021-12-16,47665.425781
"2819",2021-12-17,46202.144531
"2820",2021-12-18,46848.777344
"2821",2021-12-19,46707.015625
"2822",2021-12-20,46880.277344
"2823",2021-12-21,48936.613281
"2824",2021-12-22,48628.511719
"2825",2021-12-23,50784.539063
"2826",2021-12-24,50822.195313
"2827",2021-12-25,50429.859375
"2828",2021-12-26,50809.515625
"2829",2021-12-27,50640.417969
"2830",2021-12-28,47588.855469
"2831",2021-12-29,46444.710938
"2832",2021-12-30,47178.125
"2833",2021-12-31,46306.445313
"2834",2022-01-01,47686.8125
"2835",2022-01-02,47345.21875
"2836",2022-01-03,46458.117188
"2837",2022-01-04,45897.574219
"2838",2022-01-05,43569.003906
"2839",2022-01-06,43160.929688
"2840",2022-01-07,41557.902344
"2841",2022-01-08,41733.941406
"2842",2022-01-09,41911.601563
"2843",2022-01-10,41821.261719
"2844",2022-01-11,42735.855469
"2845",2022-01-12,43949.101563
"2846",2022-01-13,42591.570313
"2847",2022-01-14,43099.699219
"2848",2022-01-15,43177.398438
"2849",2022-01-16,43113.878906
"2850",2022-01-17,42250.550781
"2851",2022-01-18,42375.632813
"2852",2022-01-19,41744.328125
"2853",2022-01-20,40680.417969
"2854",2022-01-21,36457.316406
"2855",2022-01-22,35030.25
"2856",2022-01-23,36276.804688
"2857",2022-01-24,36654.328125
"2858",2022-01-25,36954.003906
"2859",2022-01-26,36852.121094
"2860",2022-01-27,37138.234375
"2861",2022-01-28,37784.332031
"2862",2022-01-29,38138.179688
"2863",2022-01-30,37917.601563
"2864",2022-01-31,38483.125
"2865",2022-02-01,38743.273438
"2866",2022-02-02,36952.984375
"2867",2022-02-03,37154.601563
"2868",2022-02-04,41500.875
"2869",2022-02-05,41441.164063
"2870",2022-02-06,42412.433594
"2871",2022-02-07,43840.285156
"2872",2022-02-08,44118.445313
"2873",2022-02-09,44338.796875
"2874",2022-02-10,43565.113281
"2875",2022-02-11,42407.9375
"2876",2022-02-12,42244.46875
"2877",2022-02-13,42197.515625
"2878",2022-02-14,42586.917969
"2879",2022-02-15,44575.203125
"2880",2022-02-16,43961.859375
"2881",2022-02-17,40538.011719
"2882",2022-02-18,40030.976563
"2883",2022-02-19,40122.15625
"2884",2022-02-20,38431.378906
"2885",2022-02-21,37075.28125
"2886",2022-02-22,38286.027344
"2887",2022-02-23,37296.570313
"2888",2022-02-24,38332.609375
"2889",2022-02-25,39214.21875
"2890",2022-02-26,39105.148438
"2891",2022-02-27,37709.785156
"2892",2022-02-28,43193.234375
"2893",2022-03-01,44354.636719
"2894",2022-03-02,43924.117188
"2895",2022-03-03,42451.789063
"2896",2022-03-04,39137.605469
"2897",2022-03-05,39400.585938
"2898",2022-03-06,38419.984375
"2899",2022-03-07,38062.039063
"2900",2022-03-08,38737.269531
"2901",2022-03-09,41982.925781
"2902",2022-03-10,39437.460938
"2903",2022-03-11,38794.972656
"2904",2022-03-12,38904.011719
"2905",2022-03-13,37849.664063
"2906",2022-03-14,39666.753906
"2907",2022-03-15,39338.785156
"2908",2022-03-16,41143.929688
"2909",2022-03-17,40951.378906
"2910",2022-03-18,41801.15625
"2911",2022-03-19,42190.652344
"2912",2022-03-20,41247.824219
"2913",2022-03-21,41077.996094
"2914",2022-03-22,42358.808594
"2915",2022-03-23,42892.957031
"2916",2022-03-24,43960.933594
"2917",2022-03-25,44348.730469
"2918",2022-03-26,44500.828125
"2919",2022-03-27,46820.492188
"2920",2022-03-28,47128.003906
"2921",2022-03-29,47465.730469
"2922",2022-03-30,47062.664063
"2923",2022-03-31,45538.675781
"2924",2022-04-01,46281.644531
"2925",2022-04-02,45868.949219
"2926",2022-04-03,46453.566406
"2927",2022-04-04,46622.675781
"2928",2022-04-05,45555.992188
"2929",2022-04-06,43206.738281
"2930",2022-04-07,43503.847656
"2931",2022-04-08,42287.664063
"2932",2022-04-09,42782.136719
"2933",2022-04-10,42207.671875
"2934",2022-04-11,39521.902344
"2935",2022-04-12,40127.183594
"2936",2022-04-13,41166.730469
"2937",2022-04-14,39935.515625
"2938",2022-04-15,40553.464844
"2939",2022-04-16,40424.484375
"2940",2022-04-17,39716.953125
"2941",2022-04-18,40826.214844
"2942",2022-04-19,41502.75
"2943",2022-04-20,41374.378906
"2944",2022-04-21,40527.363281
"2945",2022-04-22,39740.320313
"2946",2022-04-23,39486.730469
"2947",2022-04-24,39469.292969
"2948",2022-04-25,40458.308594
"2949",2022-04-26,38117.460938
"2950",2022-04-27,39241.121094
"2951",2022-04-28,39773.828125
"2952",2022-04-29,38609.824219
"2953",2022-04-30,37714.875
"2954",2022-05-01,38469.09375
"2955",2022-05-02,38529.328125
"2956",2022-05-03,37750.453125
"2957",2022-05-04,39698.371094
"2958",2022-05-05,36575.140625
"2959",2022-05-06,36040.921875
"2960",2022-05-07,35501.953125
"2961",2022-05-08,34059.265625
"2962",2022-05-09,30296.953125
"2963",2022-05-10,31022.90625
"2964",2022-05-11,28936.355469
"2965",2022-05-12,29047.751953
"2966",2022-05-13,29283.103516
"2967",2022-05-14,30101.265625
"2968",2022-05-15,31305.113281
"2969",2022-05-16,29862.917969
"2970",2022-05-17,30425.857422
"2971",2022-05-18,28720.271484
"2972",2022-05-19,30314.333984
"2973",2022-05-20,29200.740234
"2974",2022-05-21,29432.226563
"2975",2022-05-22,30323.722656
"2976",2022-05-23,29098.910156
"2977",2022-05-24,29655.585938
"2978",2022-05-25,29562.361328
"2979",2022-05-26,29267.224609
"2980",2022-05-27,28627.574219
"2981",2022-05-28,28814.900391
"2982",2022-05-29,29445.957031
"2983",2022-05-30,31726.390625
"2984",2022-05-31,31792.310547
"2985",2022-06-01,29799.080078
"2986",2022-06-02,30467.488281
"2987",2022-06-03,29704.390625
"2988",2022-06-04,29832.914063
"2989",2022-06-05,29906.662109
"2990",2022-06-06,31370.671875
"2991",2022-06-07,31155.478516
"2992",2022-06-08,30214.355469
"2993",2022-06-09,30111.998047
"2994",2022-06-10,29083.804688
"2995",2022-06-11,28360.810547
"2996",2022-06-12,26762.648438
"2997",2022-06-13,22487.388672
"2998",2022-06-14,22206.792969
"2999",2022-06-15,22572.839844
"3000",2022-06-16,20381.650391
"3001",2022-06-17,20471.482422
"3002",2022-06-18,19017.642578
"3003",2022-06-19,20553.271484
"3004",2022-06-20,20599.537109
"3005",2022-06-21,20710.597656
"3006",2022-06-22,19987.029297
"3007",2022-06-23,21085.876953
"3008",2022-06-24,21231.65625
"3009",2022-06-25,21502.337891
"3010",2022-06-26,21027.294922
"3011",2022-06-27,20735.478516
"3012",2022-06-28,20280.634766
"3013",2022-06-29,20104.023438
"3014",2022-06-30,19784.726563
"3015",2022-07-01,19269.367188
"3016",2022-07-02,19242.255859
"3017",2022-07-03,19297.076172
"3018",2022-07-04,20231.261719
"3019",2022-07-05,20190.115234
"3020",2022-07-06,20548.246094
"3021",2022-07-07,21637.587891
"3022",2022-07-08,21731.117188
"3023",2022-07-09,21592.207031
"3024",2022-07-10,20860.449219
"3025",2022-07-11,19970.556641
"3026",2022-07-12,19323.914063
"3027",2022-07-13,20212.074219
"3028",2022-07-14,20569.919922
"3029",2022-07-15,20836.328125
"3030",2022-07-16,21190.316406
"3031",2022-07-17,20779.34375
"3032",2022-07-18,22485.689453
"3033",2022-07-19,23389.433594
"3034",2022-07-20,23231.732422
"3035",2022-07-21,23164.628906
"3036",2022-07-22,22714.978516
"3037",2022-07-23,22465.478516
"3038",2022-07-24,22609.164063
"3039",2022-07-25,21361.701172
"3040",2022-07-26,21239.753906
"3041",2022-07-27,22930.548828
"3042",2022-07-28,23843.886719
"3043",2022-07-29,23804.632813
"3044",2022-07-30,23656.207031
"3045",2022-07-31,23336.896484
"3046",2022-08-01,23314.199219
"3047",2022-08-02,22978.117188
"3048",2022-08-03,22846.507813
"3049",2022-08-04,22630.957031
"3050",2022-08-05,23289.314453
"3051",2022-08-06,22961.279297
"3052",2022-08-07,23175.890625
"3053",2022-08-08,23809.486328
"3054",2022-08-09,23164.318359
"3055",2022-08-10,23947.642578
"3056",2022-08-11,23957.529297
"3057",2022-08-12,24402.818359
"3058",2022-08-13,24424.068359
"3059",2022-08-14,24319.333984
"3060",2022-08-15,24136.972656
"3061",2022-08-16,23883.291016
"3062",2022-08-17,23335.998047
"3063",2022-08-18,23212.738281
"3064",2022-08-19,20877.552734
"3065",2022-08-20,21166.060547
"3066",2022-08-21,21534.121094
"3067",2022-08-22,21398.908203
"3068",2022-08-23,21528.087891
"3069",2022-08-24,21395.019531
"3070",2022-08-25,21600.904297
"3071",2022-08-26,20260.019531
"3072",2022-08-27,20041.738281
"3073",2022-08-28,19616.814453
"3074",2022-08-29,20297.994141
"3075",2022-08-30,19796.808594
"3076",2022-08-31,20049.763672
"3077",2022-09-01,20127.140625
"3078",2022-09-02,19969.771484
"3079",2022-09-03,19832.087891
"3080",2022-09-04,19986.712891
"3081",2022-09-05,19812.371094
"3082",2022-09-06,18837.667969
"3083",2022-09-07,19290.324219
"3084",2022-09-08,19329.833984
"3085",2022-09-09,21381.152344
"3086",2022-09-10,21680.539063
"3087",2022-09-11,21769.255859
"3088",2022-09-12,22370.449219
"3089",2022-09-13,20296.707031
"3090",2022-09-14,20241.089844
"3091",2022-09-15,19701.210938
"3092",2022-09-16,19772.583984
"3093",2022-09-17,20127.576172
"3094",2022-09-18,19419.505859
"3095",2022-09-19,19544.128906
"3096",2022-09-20,18890.789063
"3097",2022-09-21,18547.400391
"3098",2022-09-22,19413.550781
"3099",2022-09-23,19297.638672
"3100",2022-09-24,18937.011719
"3101",2022-09-25,18802.097656
"3102",2022-09-26,19222.671875
"3103",2022-09-27,19110.546875
"3104",2022-09-28,19426.720703
"3105",2022-09-29,19573.050781
"3106",2022-09-30,19431.789063
"3107",2022-10-01,19312.095703
"3108",2022-10-02,19044.107422
"3109",2022-10-03,19623.580078
"3110",2022-10-04,20336.84375
"3111",2022-10-05,20160.716797
"3112",2022-10-06,19955.443359
"3113",2022-10-07,19546.849609
"3114",2022-10-08,19416.568359
"3115",2022-10-09,19446.425781
"3116",2022-10-10,19141.484375
"3117",2022-10-11,19051.417969
"3118",2022-10-12,19157.445313
"3119",2022-10-13,19382.904297
"3120",2022-10-14,19185.65625
"3121",2022-10-15,19067.634766
"3122",2022-10-16,19268.09375
"3123",2022-10-17,19550.757813
"3124",2022-10-18,19334.416016
"3125",2022-10-19,19139.535156
"3126",2022-10-20,19053.740234
"3127",2022-10-21,19172.46875
"3128",2022-10-22,19208.189453
"3129",2022-10-23,19567.007813
"3130",2022-10-24,19345.572266
"3131",2022-10-25,20095.857422
"3132",2022-10-26,20770.441406
"3133",2022-10-27,20285.835938
"3134",2022-10-28,20595.351563
"3135",2022-10-29,20818.476563
"3136",2022-10-30,20635.603516
"3137",2022-10-31,20495.773438
"3138",2022-11-01,20485.273438
"3139",2022-11-02,20159.503906
"3140",2022-11-03,20209.988281
"3141",2022-11-04,21147.230469
"3142",2022-11-05,21282.691406
"3143",2022-11-06,20926.486328
"3144",2022-11-07,20602.816406
"3145",2022-11-08,18541.271484
"3146",2022-11-09,15880.780273
"3147",2022-11-10,17586.771484
"3148",2022-11-11,17034.292969
"3149",2022-11-12,16799.185547
"3150",2022-11-13,16353.365234
"3151",2022-11-14,16618.199219
"3152",2022-11-15,16884.613281
"3153",2022-11-16,16669.439453
"3154",2022-11-17,16687.517578
"3155",2022-11-18,16697.777344
"3156",2022-11-19,16711.546875
"3157",2022-11-20,16291.832031
"3158",2022-11-21,15787.28418
"3159",2022-11-22,16189.769531
"3160",2022-11-23,16610.707031
"3161",2022-11-24,16604.464844
"3162",2022-11-25,16521.841797
"3163",2022-11-26,16464.28125
"3164",2022-11-27,16444.626953
"3165",2022-11-28,16217.322266
"3166",2022-11-29,16444.982422
"3167",2022-11-30,17168.566406
"3168",2022-12-01,16967.132813
"3169",2022-12-02,17088.660156
"3170",2022-12-03,16908.236328
"3171",2022-12-04,17130.486328
"3172",2022-12-05,16974.826172
"3173",2022-12-06,17089.503906
"3174",2022-12-07,16848.126953
"3175",2022-12-08,17233.474609
"3176",2022-12-09,17133.152344
"3177",2022-12-10,17128.724609
"3178",2022-12-11,17104.193359
"3179",2022-12-12,17206.4375
"3180",2022-12-13,17781.318359
"3181",2022-12-14,17815.650391
"3182",2022-12-15,17364.865234
"3183",2022-12-16,16647.484375
"3184",2022-12-17,16795.091797
"3185",2022-12-18,16757.976563
"3186",2022-12-19,16439.679688
"3187",2022-12-20,16906.304688
"3188",2022-12-21,16817.535156
"3189",2022-12-22,16830.341797
"3190",2022-12-23,16796.953125
"3191",2022-12-24,16847.755859
"3192",2022-12-25,16841.986328
"3193",2022-12-26,16919.804688
"3194",2022-12-27,16717.173828
"3195",2022-12-28,16552.572266
"3196",2022-12-29,16642.341797
"3197",2022-12-30,16602.585938
"3198",2022-12-31,16547.496094
"3199",2023-01-01,16625.080078
"3200",2023-01-02,16688.470703
"3201",2023-01-03,16679.857422
"3202",2023-01-04,16863.238281
"3203",2023-01-05,16836.736328
"3204",2023-01-06,16951.96875
"3205",2023-01-07,16955.078125
"3206",2023-01-08,17091.144531
"3207",2023-01-09,17196.554688
"3208",2023-01-10,17446.292969
"3209",2023-01-11,17934.896484
"3210",2023-01-12,18869.587891
"3211",2023-01-13,19909.574219
"3212",2023-01-14,20976.298828
"3213",2023-01-15,20880.798828
"3214",2023-01-16,21169.632813
"3215",2023-01-17,21161.519531
"3216",2023-01-18,20688.78125
"3217",2023-01-19,21086.792969
"3218",2023-01-20,22676.552734
"3219",2023-01-21,22777.625
"3220",2023-01-22,22720.416016
"3221",2023-01-23,22934.431641
"3222",2023-01-24,22636.46875
"3223",2023-01-25,23117.859375
"3224",2023-01-26,23032.777344
"3225",2023-01-27,23078.728516
"3226",2023-01-28,23031.089844
"3227",2023-01-29,23774.566406
"3228",2023-01-30,22840.138672
"3229",2023-01-31,23139.283203
"3230",2023-02-01,23723.769531
"3231",2023-02-02,23471.871094
"3232",2023-02-03,23449.322266
"3233",2023-02-04,23331.847656
"3234",2023-02-05,22955.666016
"3235",2023-02-06,22760.109375
"3236",2023-02-07,23264.291016
"3237",2023-02-08,22939.398438
"3238",2023-02-09,21819.039063
"3239",2023-02-10,21651.183594
"3240",2023-02-11,21870.875
"3241",2023-02-12,21788.203125
"3242",2023-02-13,21808.101563
"3243",2023-02-14,22220.804688
"3244",2023-02-15,24307.841797
"3245",2023-02-16,23623.474609
"3246",2023-02-17,24565.601563
"3247",2023-02-18,24641.277344
"3248",2023-02-19,24327.642578
"3249",2023-02-20,24829.148438
"3250",2023-02-21,24436.353516
"3251",2023-02-22,24188.84375
"3252",2023-02-23,23947.492188
"3253",2023-02-24,23198.126953
"3254",2023-02-25,23175.375
"3255",2023-02-26,23561.212891
"3256",2023-02-27,23522.871094
"3257",2023-02-28,23147.353516
"3258",2023-03-01,23646.550781
"3259",2023-03-02,23475.466797
"3260",2023-03-03,22362.679688
"3261",2023-03-04,22353.349609
"3262",2023-03-05,22435.513672
"3263",2023-03-06,22429.757813
"3264",2023-03-07,22219.769531
"3265",2023-03-08,21718.080078
"3266",2023-03-09,20363.021484
"3267",2023-03-10,20187.244141
"3268",2023-03-11,20632.410156
"3269",2023-03-12,22163.949219
"3270",2023-03-13,24197.533203
"3271",2023-03-14,24746.074219
"3272",2023-03-15,24375.960938
"3273",2023-03-16,25052.789063
"3274",2023-03-17,27423.929688
"3275",2023-03-18,26965.878906
"3276",2023-03-19,28038.675781
"3277",2023-03-20,27767.236328
"3278",2023-03-21,28175.816406
"3279",2023-03-22,27307.4375
"3280",2023-03-23,28333.972656
"3281",2023-03-24,27493.285156
"3282",2023-03-25,27494.707031
"3283",2023-03-26,27994.330078
"3284",2023-03-27,27139.888672
"3285",2023-03-28,27268.130859
"3286",2023-03-29,28348.441406
"3287",2023-03-30,28033.5625
"3288",2023-03-31,28478.484375
"3289",2023-04-01,28411.035156
"3290",2023-04-02,28199.308594
"3291",2023-04-03,27790.220703
"3292",2023-04-04,28168.089844
"3293",2023-04-05,28177.984375
"3294",2023-04-06,28044.140625
"3295",2023-04-07,27925.859375
"3296",2023-04-08,27947.794922
"3297",2023-04-09,28333.050781
"3298",2023-04-10,29652.980469
"3299",2023-04-11,30235.058594
"3300",2023-04-12,30139.052734
"3301",2023-04-13,30399.066406
"3302",2023-04-14,30485.699219
"3303",2023-04-15,30318.496094
"3304",2023-04-16,30315.355469
"3305",2023-04-17,29445.044922
"3306",2023-04-18,30397.552734
"3307",2023-04-19,28822.679688
"3308",2023-04-20,28245.988281
"3309",2023-04-21,27276.910156
"3310",2023-04-22,27817.5
"3311",2023-04-23,27591.384766
"3312",2023-04-24,27525.339844
"3313",2023-04-25,28307.597656
"3314",2023-04-26,28422.701172
"3315",2023-04-27,29473.787109
"3316",2023-04-28,29340.261719
"3317",2023-04-29,29248.488281
"3318",2023-04-30,29268.806641
"3319",2023-05-01,28091.568359
"3320",2023-05-02,28680.537109
"3321",2023-05-03,29006.308594
"3322",2023-05-04,28847.710938
"3323",2023-05-05,29534.384766
"3324",2023-05-06,28904.623047
"3325",2023-05-07,28454.978516
"3326",2023-05-08,27694.273438
"3327",2023-05-09,27658.775391
"3328",2023-05-10,27621.755859
"3329",2023-05-11,27000.789063
"3330",2023-05-12,26804.990234
"3331",2023-05-13,26784.078125
"3332",2023-05-14,26930.638672
"3333",2023-05-15,27192.693359
"3334",2023-05-16,27036.650391
"3335",2023-05-17,27398.802734
"3336",2023-05-18,26832.208984
"3337",2023-05-19,26890.128906
"3338",2023-05-20,27129.585938
"3339",2023-05-21,26753.826172
"3340",2023-05-22,26851.277344
"3341",2023-05-23,27225.726563
"3342",2023-05-24,26334.818359
"3343",2023-05-25,26476.207031
"3344",2023-05-26,26719.291016
"3345",2023-05-27,26868.353516
"3346",2023-05-28,28085.646484
"3347",2023-05-29,27745.884766
"3348",2023-05-30,27702.349609
"3349",2023-05-31,27219.658203
"3350",2023-06-01,26819.972656
"3351",2023-06-02,27249.589844
"3352",2023-06-03,27075.128906
"3353",2023-06-04,27119.066406
"3354",2023-06-05,25760.097656
"3355",2023-06-06,27238.783203
"3356",2023-06-07,26345.998047
"3357",2023-06-08,26508.216797
"3358",2023-06-09,26480.375
"3359",2023-06-10,25851.240234
"3360",2023-06-11,25940.167969
"3361",2023-06-12,25902.5
"3362",2023-06-13,25918.728516
"3363",2023-06-14,25124.675781
"3364",2023-06-15,25576.394531
"3365",2023-06-16,26327.462891
"3366",2023-06-17,26510.675781
"3367",2023-06-18,26336.212891
"3368",2023-06-19,26851.029297
"3369",2023-06-20,28327.488281
"3370",2023-06-21,30027.296875
"3371",2023-06-22,29912.28125
"3372",2023-06-23,30695.46875
"3373",2023-06-24,30548.695313
"3374",2023-06-25,30480.261719
"3375",2023-06-26,30271.130859
"3376",2023-06-27,30688.164063
"3377",2023-06-28,30086.246094
"3378",2023-06-29,30445.351563
"3379",2023-06-30,30477.251953
"3380",2023-07-01,30590.078125
"3381",2023-07-02,30620.769531
"3382",2023-07-03,31156.439453
"3383",2023-07-04,30777.582031
"3384",2023-07-05,30514.166016
"3385",2023-07-06,29909.337891
"3386",2023-07-07,30342.265625
"3387",2023-07-08,30292.541016
"3388",2023-07-09,30171.234375
"3389",2023-07-10,30414.470703
"3390",2023-07-11,30620.951172
"3391",2023-07-12,30391.646484
"3392",2023-07-13,31476.048828
"3393",2023-07-14,30334.068359
"3394",2023-07-15,30295.806641
"3395",2023-07-16,30249.132813
"3396",2023-07-17,30145.888672
"3397",2023-07-18,29856.5625
"3398",2023-07-19,29913.923828
"3399",2023-07-20,29792.015625
"3400",2023-07-21,29908.744141
"3401",2023-07-22,29771.802734
"3402",2023-07-23,30084.539063
"3403",2023-07-24,29176.916016
"3404",2023-07-25,29227.390625
"3405",2023-07-26,29354.972656
"3406",2023-07-27,29210.689453
